3740;4734;4306;428;
3749;4651;4233;418;
3757;4552;4132;420;
3765;4441;4021;420;
3773;4451;4030;421;
3781;4408;4010;398;
3790;4393;4001;392;
3798;4365;3993;372;
3806;4357;3995;362;
3814;4281;3931;350;
3822;4258;3917;341;
3830;4193;3857;336;
3838;4171;3833;338;
3846;4218;3885;333;
3855;4273;3951;322;
3863;4326;4011;315;
3871;4337;4046;291;
3881;4408;4131;277;
3890;4394;4130;264;
3898;4471;4208;263;
3906;4475;4236;239;
3915;4499;4284;215;
3923;4624;4422;202;
3931;4795;4607;188;
3939;4921;4757;164;
3948;5031;4905;126;
3956;5230;5125;105;
3965;5358;5259;99;
3973;5521;5437;84;
3982;5644;5582;62;
3991;5759;5715;44;
3999;5955;5920;35;
4008;6152;6131;21;
4017;6363;6341;22;
4026;6575;6556;19;
4035;6871;6851;20;
4045;7021;7002;19;
4055;7244;7224;20;
4064;7396;7376;20;
4073;7524;7504;20;
4083;7716;7695;21;
4092;7877;7856;21;
4102;8076;8050;26;
4111;8272;8245;27;
4121;8478;8450;28;
4131;8613;8584;29;
4142;8781;8750;31;
4151;8872;8838;34;
4162;8978;8943;35;
4172;9110;9074;36;
4182;9234;9196;38;
4193;9370;9327;43;
4203;9500;9456;44;
4214;9621;9573;48;
4224;9689;9639;50;
4235;9749;9694;55;
4245;9802;9742;60;
4256;9820;9755;65;
4267;9855;9789;66;
4278;9896;9824;72;
4289;9897;9819;78;
4300;9897;9815;82;
4311;9898;9810;88;
4322;9870;9779;91;
4334;9859;9760;99;
4346;9843;9732;111;
4358;9823;9703;120;
4369;9790;9665;125;
4380;9766;9630;136;
4394;9729;9581;148;
4406;9692;9541;151;
4417;9645;9486;159;
4429;9588;9425;163;
4440;9560;9383;177;
4451;9532;9337;195;
4463;9468;9268;200;
4474;9397;9191;206;
4485;9324;9102;222;
4509;9267;9037;230;
4520;9198;8958;240;
4530;9125;8876;249;
4540;9040;8791;249;
4550;8971;8705;266;
4560;8907;8622;285;
4570;8810;8519;291;
4580;8690;8386;304;
4590;8595;8281;314;
4600;8465;8139;326;
4610;8363;8035;328;
4620;8230;7899;331;
4630;8120;7792;328;
4640;8023;7678;345;
4649;7938;7571;367;
4659;7812;7448;364;
4669;7699;7327;372;
4679;7596;7214;382;
4689;7424;7059;365;
4699;7323;6941;382;
4709;7182;6796;386;
4718;7041;6662;379;
4728;6943;6552;391;
4737;6837;6436;401;
4747;6678;6291;387;
4757;6575;6165;410;
4766;6442;6014;428;
4776;6303;5878;425;
4785;6194;5745;449;
4794;6057;5608;449;
4803;5953;5491;462;
4812;5825;5348;477;
4821;5709;5235;474;
4830;5522;5062;460;
4839;5393;4920;473;
4847;5244;4765;479;
4856;5094;4625;469;
4864;4965;4483;482;
4873;4858;4384;474;
4881;4718;4255;463;
4891;4633;4154;479;
4900;4588;4114;474;
4908;4407;3950;457;
4916;4331;3866;465;
4924;4184;3721;463;
4932;4118;3660;458;
4940;4038;3588;450;
4948;3989;3566;423;
4956;3905;3496;409;
4963;3862;3459;403;
4971;3948;3558;390;
4979;3866;3512;354;
4987;3831;3495;336;
4994;3788;3462;326;
5002;3849;3521;328;
5010;3917;3600;317;
5017;4002;3712;290;
5025;4025;3762;263;
5033;4058;3811;247;
5041;4236;3999;237;
5048;4319;4103;216;
5056;4372;4182;190;
5064;4425;4258;167;
5072;4553;4391;162;
5079;4709;4549;160;
5088;4930;4786;144;
5096;5016;4883;133;
5104;5125;4997;128;
5112;5378;5256;122;
5120;5480;5377;103;
5129;5637;5535;102;
5138;5731;5639;92;
5146;5901;5817;84;
5155;6126;6057;69;
5163;6393;6347;46;
5172;6535;6511;24;
5181;6680;6660;20;
5189;6980;6953;27;
5198;7164;7136;28;
5209;7299;7271;28;
5218;7402;7374;28;
5228;7607;7577;30;
5239;7797;7765;32;
5250;7993;7960;33;
5261;8139;8105;34;
5272;8281;8246;35;
5281;8468;8426;42;
5291;8576;8530;46;
5301;8674;8626;48;
5312;8762;8712;50;
5322;8911;8858;53;
5332;9029;8974;55;
5343;9130;9072;58;
5354;9230;9167;63;
5364;9277;9214;63;
5374;9395;9319;76;
5385;9458;9376;82;
5396;9503;9418;85;
5407;9527;9440;87;
5418;9556;9462;94;
5429;9592;9494;98;
5441;9602;9499;103;
5454;9621;9515;106;
5467;9605;9500;105;
5481;9650;9525;125;
5493;9668;9534;134;
5505;9641;9502;139;
5516;9607;9465;142;
5527;9598;9447;151;
5539;9554;9409;145;
5550;9519;9374;145;
5562;9475;9329;146;
5574;9434;9283;151;
5585;9404;9247;157;
5596;9385;9212;173;
5607;9320;9141;179;
5618;9266;9082;184;
5629;9224;9032;192;
5640;9168;8971;197;
5651;9099;8896;203;
5663;9025;8811;214;
5674;8989;8761;228;
5685;8918;8675;243;
5697;8849;8588;261;
5708;8769;8502;267;
5720;8658;8383;275;
5731;8594;8308;286;
5743;8507;8221;286;
5754;8393;8096;297;
5765;8306;8000;306;
5776;8244;7913;331;
5787;8142;7805;337;
5799;8058;7705;353;
5810;7930;7574;356;
5821;7816;7457;359;
5832;7701;7341;360;
5843;7609;7241;368;
5854;7508;7133;375;
5865;7380;6997;383;
5875;7302;6889;413;
5886;7176;6750;426;
5900;7055;6608;447;
5912;6906;6453;453;
5923;6771;6315;456;
5933;6626;6170;456;
5944;6472;6008;464;
5955;6327;5853;474;
5965;6193;5714;479;
5975;6103;5607;496;
5986;5954;5453;501;
5996;5818;5306;512;
6005;5644;5155;489;
6015;5480;4992;488;
6025;5371;4896;475;
6035;5261;4802;459;
6045;5105;4659;446;
6054;4958;4517;441;
6063;4886;4441;445;
6072;4755;4310;445;
6081;4717;4265;452;
6090;4668;4235;433;
6099;4554;4152;402;
6107;4491;4134;357;
6116;4464;4117;347;
6124;4374;4052;322;
6134;4350;4031;319;
6143;4324;4018;306;
6151;4313;4000;313;
6176;4317;3996;321;
6184;4318;3994;324;
6191;4258;3939;319;
6199;4294;3985;309;
6206;4321;4024;297;
6214;4279;4002;277;
6221;4308;4036;272;
6229;4307;4052;255;
6236;4376;4112;264;
6244;4448;4188;260;
6251;4510;4258;252;
6259;4524;4280;244;
6267;4628;4401;227;
6274;4755;4538;217;
6282;4805;4593;212;
6290;4913;4698;215;
6298;4962;4756;206;
6306;5097;4887;210;
6314;5265;5057;208;
6322;5402;5204;198;
6330;5458;5289;169;
6338;5649;5498;151;
6346;5892;5741;151;
6354;6044;5905;139;
6363;6198;6080;118;
6371;6336;6230;106;
6380;6475;6390;85;
6390;6641;6560;81;
6399;6817;6746;71;
6408;6945;6888;57;
6416;7152;7107;45;
6425;7347;7301;46;
6434;7520;7471;49;
6443;7685;7633;52;
6452;7826;7772;54;
6462;7942;7888;54;
6471;8071;8014;57;
6480;8162;8103;59;
6490;8261;8201;60;
6499;8382;8319;63;
6509;8473;8404;69;
6518;8592;8517;75;
6529;8692;8609;83;
6539;8806;8720;86;
6549;8860;8773;87;
6559;8950;8858;92;
6569;9013;8915;98;
6579;9090;8990;100;
6589;9162;9056;106;
6600;9217;9104;113;
6610;9293;9170;123;
6621;9373;9235;138;
6632;9415;9268;147;
6642;9430;9276;154;
6653;9462;9299;163;
6664;9473;9303;170;
6675;9482;9305;177;
6686;9514;9326;188;
6697;9537;9335;202;
6708;9534;9318;216;
6720;9526;9289;237;
6731;9480;9229;251;
6742;9439;9171;268;
6754;9403;9114;289;
6765;9302;9000;302;
6777;9227;8916;311;
6789;9147;8815;332;
6801;9057;8705;352;
6813;8972;8607;365;
6824;8893;8499;394;
6836;8749;8340;409;
6848;8640;8215;425;
6859;8546;8096;450;
6872;8347;7904;443;
6883;8205;7749;456;
6896;8074;7590;484;
6907;7942;7438;504;
6918;7782;7268;514;
6929;7637;7091;546;
6940;7449;6879;570;
6951;7246;6662;584;
6962;7090;6479;611;
6973;6845;6244;601;
6984;6614;6011;603;
6995;6378;5776;602;
7005;6199;5582;617;
7015;5990;5380;610;
7025;5799;5197;602;
7035;5612;5006;606;
7045;5407;4795;612;
7054;5250;4621;629;
7063;4975;4375;600;
7072;4742;4162;580;
7080;4567;3977;590;
7089;4364;3771;593;
7097;4155;3559;596;
7105;3937;3353;584;
7113;3782;3187;595;
7121;3596;3005;591;
7129;3413;2828;585;
7137;3205;2649;556;
7144;3006;2487;519;
7152;2859;2353;506;
7159;2704;2224;480;
7166;2552;2090;462;
7173;2393;1962;431;
7179;2321;1903;418;
7186;2230;1855;375;
7193;2158;1826;332;
7199;2090;1820;270;
7206;2072;1836;236;
7212;2073;1865;208;
7218;2039;1853;186;
7226;2095;1914;181;
7232;2139;1967;172;
7239;2233;2070;163;
7245;2325;2185;140;
7251;2415;2290;125;
7258;2519;2420;99;
7265;2637;2539;98;
7271;2787;2683;104;
7278;2843;2749;94;
7285;3037;2953;84;
7292;3170;3094;76;
7299;3410;3340;70;
7306;3658;3602;56;
7313;3870;3825;45;
7320;4128;4097;31;
7327;4349;4323;26;
7335;4598;4572;26;
7343;4743;4716;27;
7350;5077;5048;29;
7358;5294;5263;31;
7366;5557;5527;30;
7374;5839;5809;30;
7382;6056;6025;31;
7393;6356;6325;31;
7401;6565;6525;40;
7411;6830;6788;42;
7420;6984;6938;46;
7429;7353;7306;47;
7439;7607;7558;49;
7448;7844;7793;51;
7458;8075;8023;52;
7467;8258;8204;54;
7477;8530;8476;54;
7487;8672;8601;71;
7497;8838;8761;77;
7507;8916;8832;84;
7518;9092;9004;88;
7528;9213;9121;92;
7539;9306;9210;96;
7550;9358;9261;97;
7560;9364;9265;99;
7571;9435;9334;101;
7582;9493;9363;130;
7593;9508;9372;136;
7604;9513;9367;146;
7615;9536;9380;156;
7626;9519;9358;161;
7637;9523;9357;166;
7648;9477;9311;166;
7659;9442;9274;168;
7670;9431;9265;166;
7681;9444;9246;198;
7692;9399;9189;210;
7705;9340;9114;226;
7716;9258;9025;233;
7728;9181;8943;238;
7739;9106;8863;243;
7782;9006;8772;234;
7793;8927;8691;236;
7802;8852;8614;238;
7812;8847;8576;271;
7822;8741;8459;282;
7832;8659;8366;293;
7842;8527;8233;294;
7852;8414;8123;291;
7862;8330;8029;301;
7872;8229;7933;296;
7881;8131;7844;287;
7893;8025;7740;285;
7903;8014;7684;330;
7913;7898;7558;340;
7923;7810;7451;359;
7932;7669;7306;363;
7942;7513;7163;350;
7952;7400;7053;347;
7961;7280;6936;344;
7971;7156;6814;342;
7980;7049;6707;342;
7989;6994;6614;380;
7999;6863;6470;393;
8008;6761;6344;417;
8017;6603;6191;412;
8026;6428;6047;381;
8035;6273;5917;356;
8044;6184;5844;340;
8053;6087;5765;322;
8061;5974;5663;311;
8070;5943;5606;337;
8078;5867;5518;349;
8087;5805;5426;379;
8095;5660;5285;375;
8104;5524;5162;362;
8112;5400;5062;338;
8121;5301;4985;316;
8129;5232;4928;304;
8137;5167;4857;310;
8145;5147;4803;344;
8154;5092;4735;357;
8162;5028;4659;369;
8170;4919;4550;369;
8178;4816;4450;366;
8186;4727;4379;348;
8194;4671;4343;328;
8202;4640;4322;318;
8210;4597;4281;316;
8218;4614;4265;349;
8226;4580;4228;352;
8234;4524;4158;366;
8242;4495;4117;378;
8250;4453;4079;374;
8258;4398;4041;357;
8266;4391;4053;338;
8274;4429;4103;326;
8282;4436;4107;329;
8290;4470;4118;352;
8298;4468;4101;367;
8307;4419;4035;384;
8315;4402;4009;393;
8323;4370;3969;401;
8331;4360;3969;391;
8339;4340;3970;370;
8347;4428;4081;347;
8356;4485;4150;335;
8364;4586;4220;366;
8372;4632;4273;359;
8380;4620;4264;356;
8390;4657;4312;345;
8399;4733;4405;328;
8408;4751;4446;305;
8416;4839;4550;289;
8425;4954;4686;268;
8433;5070;4813;257;
8442;5214;4895;319;
8450;5231;4912;319;
8459;5170;4874;296;
8467;5202;4921;281;
8476;5284;5031;253;
8484;5313;5106;207;
8493;5400;5227;173;
8502;5502;5348;154;
8511;5634;5488;146;
8519;5770;5565;205;
8528;5805;5577;228;
8538;5804;5574;230;
8546;5865;5632;233;
8555;5923;5710;213;
8564;5974;5775;199;
8574;6052;5864;188;
8583;6071;5892;179;
8592;6157;5983;174;
8600;6300;6051;249;
8610;6324;6048;276;
8619;6295;6016;279;
8628;6304;6017;287;
8638;6347;6071;276;
8647;6367;6114;253;
8657;6400;6177;223;
8666;6406;6208;198;
8676;6441;6257;184;
8685;6571;6313;258;
8695;6539;6261;278;
8705;6532;6249;283;
8715;6523;6237;286;
8724;6493;6216;277;
8734;6502;6247;255;
8743;6517;6284;233;
8753;6529;6314;215;
8763;6538;6335;203;
8772;6657;6370;287;
8782;6621;6310;311;
8791;6598;6277;321;
8801;6543;6212;331;
8811;6430;6111;319;
8821;6370;6081;289;
8830;6329;6063;266;
8839;6313;6065;248;
8849;6292;6054;238;
8858;6409;6095;314;
8868;6343;6006;337;
8879;6340;5989;351;
8889;6239;5875;364;
8900;6109;5753;356;
8910;6036;5696;340;
8919;5987;5675;312;
8928;5942;5653;289;
8938;5948;5674;274;
8948;6087;5724;363;
8957;6052;5659;393;
8967;6043;5639;404;
8977;5963;5556;407;
8988;5855;5478;377;
8997;5831;5499;332;
9007;5770;5474;296;
9017;5721;5454;267;
9026;5818;5569;249;
9035;5955;5648;307;
9045;5958;5617;341;
9055;5972;5620;352;
9065;5911;5557;354;
9074;5884;5541;343;
9084;5907;5594;313;
9094;5880;5584;296;
9103;5843;5572;271;
9112;5921;5665;256;
9122;6081;5763;318;
9131;6111;5769;342;
9141;6125;5782;343;
9150;6074;5758;316;
9160;6058;5767;291;
9169;6128;5866;262;
9178;6159;5929;230;
9188;6146;5952;194;
9197;6245;6074;171;
9206;6389;6179;210;
9215;6440;6215;225;
9225;6509;6259;250;
9234;6523;6280;243;
9244;6578;6360;218;
9254;6694;6496;198;
9263;6752;6592;160;
9272;6782;6640;142;
9282;6885;6753;132;
9291;7049;6892;157;
9301;7112;6947;165;
9311;7191;7016;175;
9321;7267;7088;179;
9331;7356;7191;165;
9341;7485;7339;146;
9350;7576;7441;135;
9360;7640;7520;120;
9370;7736;7625;111;
9380;7872;7747;125;
9390;7944;7815;129;
9400;7996;7860;136;
9411;8067;7937;130;
9422;8169;8048;121;
9432;8321;8212;109;
9443;8403;8311;92;
9454;8482;8393;89;
9464;8539;8450;89;
9475;8655;8551;104;
9485;8711;8599;112;
9496;8751;8630;121;
9507;8813;8686;127;
9518;8900;8763;137;
9530;8980;8839;141;
9541;9016;8873;143;
9552;9091;8939;152;
9563;9088;8934;154;
9574;9157;8984;173;
9586;9152;8965;187;
9598;9169;8970;199;
9610;9179;8965;214;
9622;9218;8987;231;
9634;9212;8974;238;
9646;9175;8933;242;
9658;9214;8955;259;
9671;9168;8905;263;
9683;9180;8893;287;
9696;9125;8827;298;
9708;9100;8779;321;
9721;9039;8696;343;
9733;8998;8626;372;
9747;8919;8539;380;
9759;8811;8422;389;
9772;8777;8359;418;
9784;8653;8239;414;
9797;8553;8115;438;
9809;8403;7947;456;
9822;8243;7765;478;
9834;8103;7603;500;
9847;7945;7415;530;
9860;7731;7200;531;
9874;7552;7008;544;
9885;7381;6815;566;
9897;7152;6601;551;
9911;6986;6419;567;
9923;6797;6220;577;
9934;6622;6030;592;
9946;6416;5817;599;
9956;6220;5605;615;
9967;6001;5388;613;
9977;5768;5165;603;
9988;5552;4954;598;
9997;5329;4725;604;
10007;5109;4495;614;
10017;4922;4307;615;
10026;4703;4099;604;
10035;4526;3922;604;
10044;4325;3721;604;
